customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total
7530-HDYDS,True,Female,False,False,False,38,True,False,Fiber optic,0,1,1,1,0,0,Month-to-month,True,Credit card (automatic),84.25,3264.5
7531-GQHME,False,Male,False,False,False,12,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),20.05,265.45
7534-BFESC,True,Male,True,False,False,24,True,True,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,76.1,1712.7
7537-CBQUZ,False,Male,True,False,False,63,True,True,Fiber optic,1,1,1,0,1,1,Month-to-month,True,Bank transfer (automatic),109.4,7031.45
7537-RBWEA,False,Female,False,False,False,1,False,True,DSL,0,0,0,0,0,0,Month-to-month,True,Mailed check,25.15,25.15
7538-GWHML,True,Female,False,False,False,2,True,False,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Electronic check,69.65,145.15
7541-YLXCL,True,Male,False,False,False,36,True,False,DSL,0,1,0,1,0,1,One year,True,Mailed check,65.4,2498.4
7542-CYDDM,False,Male,False,False,False,18,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.05,358.5
7544-ZVIKX,False,Male,False,True,True,58,True,True,Fiber optic,0,0,1,1,1,1,One year,True,Bank transfer (automatic),105.05,6004.85
7547-EKNFS,True,Male,False,True,False,42,True,True,Fiber optic,0,1,1,0,1,0,Month-to-month,True,Bank transfer (automatic),95.25,3959.35
7548-SEPYI,True,Female,False,False,False,5,True,False,Fiber optic,0,1,0,0,1,1,Month-to-month,True,Electronic check,96.25,512.45
7549-MYGPK,True,Female,False,True,True,63,True,True,Fiber optic,1,1,1,0,1,0,Month-to-month,True,Electronic check,100.55,6215.35
7550-WIQVA,False,Male,False,True,True,50,True,True,Fiber optic,1,1,1,0,1,1,One year,True,Electronic check,108.25,5431.4
7551-DACSP,True,Male,False,True,True,6,True,False,DSL,0,1,1,0,0,0,Month-to-month,True,Mailed check,55.3,324.25
7551-JOHTI,True,Female,False,False,False,1,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.5,19.5
7552-KEYGT,False,Male,False,True,False,27,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.55,520.55
7554-AKDQF,False,Female,False,True,False,6,True,False,DSL,0,0,0,0,0,0,Month-to-month,False,Mailed check,45.65,323.45
7554-NEWDD,False,Male,False,False,False,10,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),25.7,251.6
7558-IMLMT,False,Male,False,True,True,67,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,20.8,1411.9
7560-QJAVJ,False,Female,False,False,False,70,True,False,DSL,1,0,1,1,1,1,Two year,False,Bank transfer (automatic),79.6,5589.45
7560-QRBXH,False,Female,False,False,True,48,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.95,936.7
7562-GSUHK,True,Female,False,False,False,16,True,False,Fiber optic,0,1,1,0,0,1,Month-to-month,True,Credit card (automatic),93.2,1573.7
7562-UXTPG,False,Female,False,False,False,13,True,False,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Mailed check,70.15,886.7
7563-BIUPC,True,Male,False,False,False,5,True,False,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,80.6,415.55
7564-GHCVB,False,Female,False,True,True,72,True,True,Fiber optic,1,0,0,0,0,0,Two year,False,Bank transfer (automatic),79.05,5730.7
7566-DSRLQ,False,Female,False,True,False,72,True,True,Fiber optic,0,1,1,1,1,1,Two year,True,Electronic check,110.15,7998.8
7567-ECMCM,False,Male,False,False,False,24,True,False,Fiber optic,0,0,0,0,0,1,Month-to-month,True,Credit card (automatic),79.85,2001.0
7568-PODML,True,Male,False,False,False,1,False,True,DSL,0,0,0,0,1,1,Month-to-month,True,Mailed check,45.3,45.3
7569-NMZYQ,False,Female,False,True,True,72,True,True,Fiber optic,1,1,1,1,1,1,Two year,True,Bank transfer (automatic),118.75,8672.45
7570-WELNY,False,Female,False,True,False,68,True,True,Fiber optic,1,1,0,0,0,0,Two year,True,Bank transfer (automatic),84.7,5711.05
7571-YXDAD,True,Female,False,False,False,2,True,True,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Credit card (automatic),74.9,147.15
7572-KPVKK,False,Male,False,False,True,62,True,True,Fiber optic,0,0,1,1,1,1,Two year,True,Electronic check,104.05,6590.5
7576-ASEJU,False,Female,False,True,True,41,True,False,DSL,1,0,0,1,1,1,One year,True,Credit card (automatic),74.7,3187.65
7576-JMYWV,False,Female,True,True,True,46,True,True,Fiber optic,1,1,0,1,1,1,Month-to-month,True,Electronic check,110.2,4972.1
7576-OYWBN,True,Male,True,False,False,3,True,True,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,76.05,231.8
7577-SWIFR,False,Male,False,False,False,1,True,False,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Electronic check,89.25,89.25
7579-KKLOE,False,Male,False,True,True,71,True,True,DSL,1,1,1,1,1,1,Two year,True,Mailed check,91.25,6589.6
7579-OOPEC,True,Female,True,True,False,2,True,False,DSL,0,1,0,0,0,0,Month-to-month,False,Credit card (automatic),50.15,115.1
7580-UGXNC,True,Female,True,False,False,2,True,False,DSL,1,1,0,0,0,0,Month-to-month,False,Mailed check,54.85,104.2
7581-EBBOU,False,Female,False,False,False,60,True,False,DSL,0,1,1,1,1,0,One year,True,Credit card (automatic),70.15,4224.7
7586-NHQEA,True,Female,False,False,False,10,False,True,DSL,0,0,0,1,0,0,Two year,True,Mailed check,29.6,299.05
7586-ZATGZ,False,Male,False,False,False,40,True,True,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,84.9,3369.05
7587-AOVVU,False,Male,False,True,True,27,True,True,Fiber optic,1,1,0,1,1,0,Month-to-month,False,Electronic check,100.75,2793.55
7587-RZNME,True,Male,False,False,False,3,True,False,DSL,0,0,0,0,0,0,Month-to-month,True,Electronic check,43.3,123.65
7590-VHVEG,False,Female,False,True,False,1,False,True,DSL,0,1,0,0,0,0,Month-to-month,True,Electronic check,29.85,29.85
7593-JNWRU,True,Male,False,True,True,6,True,False,DSL,0,0,0,0,0,0,Month-to-month,True,Bank transfer (automatic),44.6,260.8
7593-XFKDI,True,Male,False,False,False,1,True,False,DSL,0,0,0,0,0,0,Month-to-month,False,Mailed check,46.3,46.3
7594-LZNWR,False,Male,True,False,False,34,True,False,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Credit card (automatic),69.15,2275.1
7594-RQHXR,True,Female,False,False,True,1,True,False,Fiber optic,0,0,0,0,0,1,Month-to-month,True,Electronic check,79.6,79.6
7595-EHCDL,False,Male,False,True,True,32,False,True,DSL,0,0,1,0,1,1,Month-to-month,False,Credit card (automatic),50.6,1653.45
7595-EUIVN,True,Female,False,False,False,1,True,False,Fiber optic,0,1,0,0,0,0,Month-to-month,False,Electronic check,75.8,75.8
7596-IIWYC,False,Female,False,False,False,27,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),20.25,538.2
7596-LDUXP,False,Female,False,False,False,12,True,False,Fiber optic,1,0,0,0,1,0,One year,True,Credit card (automatic),85.15,979.05
7596-ZYWBB,False,Female,False,False,False,65,True,False,DSL,1,1,0,1,0,0,Two year,True,Mailed check,59.6,3739.8
7598-UAASY,True,Male,False,True,False,2,True,False,Fiber optic,0,0,1,0,0,0,Month-to-month,False,Electronic check,76.4,151.8
7599-FKVXZ,True,Male,False,True,False,42,True,True,Fiber optic,0,0,1,1,1,1,Month-to-month,True,Bank transfer (automatic),106.15,4512.7
7599-NTMDP,False,Female,False,True,True,62,False,True,DSL,1,1,0,1,1,0,Two year,False,Bank transfer (automatic),48.7,3008.55
7601-DHFWZ,False,Female,False,False,False,48,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),24.0,1183.05
7601-GNDYK,False,Male,False,True,True,35,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.6,686.95
7601-WFVZV,False,Male,False,False,False,1,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.55,19.55
7602-DBTOU,False,Female,False,True,False,71,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.6,1416.5
7602-MVRMB,False,Female,False,True,True,72,True,True,Fiber optic,1,0,1,1,1,1,Two year,True,Bank transfer (automatic),110.45,8058.85
7603-USHJS,True,Male,False,False,True,12,True,True,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Credit card (automatic),73.75,871.4
7605-BDWDC,False,Female,False,False,False,31,False,True,DSL,1,1,0,1,0,1,Two year,True,Bank transfer (automatic),49.85,1520.1
7605-SNLQG,False,Female,False,True,False,45,True,False,DSL,0,0,1,0,0,0,Month-to-month,True,Credit card (automatic),50.25,2221.55
7606-BPHHN,False,Male,False,False,False,72,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),19.8,1468.75
7606-GWMKE,True,Male,False,False,True,21,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,24.7,467.15
7607-QKKTJ,False,Male,False,True,True,45,True,True,Fiber optic,0,1,1,0,0,1,One year,True,Credit card (automatic),95.0,4368.85
7608-RGIRO,False,Male,False,False,True,62,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,24.4,1413.0
7609-NRNCA,False,Female,False,False,False,17,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.55,280.85
7609-YBPXG,False,Male,False,False,False,54,True,True,DSL,1,0,1,1,1,1,Two year,False,Bank transfer (automatic),87.1,4735.2
7610-TVOPG,False,Male,False,False,False,15,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,26.35,378.6
7611-YKYTC,False,Male,False,True,True,22,True,False,Fiber optic,1,0,0,0,0,0,Month-to-month,False,Bank transfer (automatic),75.0,1573.95
7613-LLQFO,True,Male,False,False,False,12,True,True,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,84.45,1059.55
7614-QVWQL,True,Male,False,True,True,49,False,True,DSL,0,1,0,0,1,1,One year,True,Bank transfer (automatic),51.8,2541.25
7615-ESMYF,True,Female,False,True,False,2,False,True,DSL,0,0,0,0,1,1,Month-to-month,False,Electronic check,44.6,97.1
7617-EYGLW,False,Male,False,False,False,1,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,19.45,19.45
7619-ODSGN,True,Male,False,True,True,24,True,True,DSL,1,0,0,0,0,0,Month-to-month,False,Electronic check,54.75,1338.15
7619-PLRLP,False,Female,False,True,False,53,True,True,DSL,1,1,1,0,0,1,One year,False,Bank transfer (automatic),74.1,3833.95
7621-VPNET,False,Female,False,True,False,42,True,True,Fiber optic,0,0,1,1,0,0,Month-to-month,True,Credit card (automatic),85.9,3729.75
7622-FWGEW,False,Male,True,True,False,56,True,False,DSL,1,1,1,1,1,1,Two year,True,Bank transfer (automatic),85.65,4824.45
7622-NXQZR,False,Male,False,False,False,28,False,True,DSL,0,0,0,1,0,0,Month-to-month,True,Credit card (automatic),30.1,810.85
7623-HKYRK,False,Male,False,False,True,6,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.7,111.65
7623-TRNQN,True,Male,False,False,True,1,True,False,DSL,0,0,0,1,0,0,Month-to-month,True,Mailed check,49.9,49.9
7625-XCQRH,True,Female,False,False,False,11,True,True,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,76.5,837.95
7627-JKIAZ,True,Female,False,True,False,37,True,True,Fiber optic,0,0,1,0,0,0,Month-to-month,True,Credit card (automatic),78.95,2839.65
7629-WFGLW,False,Female,True,True,False,56,True,True,Fiber optic,1,1,1,1,0,0,One year,False,Electronic check,95.65,5471.75
7629-WIXZF,False,Female,False,False,False,7,True,False,DSL,1,0,0,0,0,1,One year,True,Electronic check,59.1,369.25
7632-MNYOY,True,Male,True,False,False,66,True,True,Fiber optic,0,1,1,1,1,1,One year,False,Credit card (automatic),110.9,7432.05
7632-YUTXB,False,Female,False,True,True,25,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.05,520.1
7633-MVPUY,False,Male,False,True,False,57,True,False,DSL,1,1,0,1,0,0,Two year,True,Electronic check,59.75,3450.15
7634-HLQJR,False,Female,False,True,True,47,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.05,1016.7
7634-WSWDB,False,Female,False,False,True,8,False,True,DSL,1,0,0,0,0,1,Month-to-month,True,Electronic check,38.5,330.8
7636-OWBPG,False,Male,True,False,False,12,False,True,DSL,0,1,0,0,0,0,Month-to-month,True,Credit card (automatic),29.35,381.2
7636-PEPNS,False,Female,False,True,True,58,True,False,DSL,0,0,0,0,0,0,One year,True,Mailed check,44.1,2413.05
7636-XUHWW,False,Male,False,False,False,2,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Credit card (automatic),19.9,33.7
7637-IKUJQ,True,Male,False,True,False,57,True,True,Fiber optic,1,1,1,1,1,0,Month-to-month,True,Electronic check,103.05,5925.75
7638-QVMVY,True,Female,False,False,False,7,True,False,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,79.0,522.95
7639-LIAYI,False,Male,False,False,False,52,True,True,DSL,1,0,0,1,1,1,Two year,True,Credit card (automatic),79.75,4217.8
7639-OPLNG,False,Male,False,True,True,70,True,True,DSL,1,1,1,1,1,0,Two year,True,Bank transfer (automatic),79.25,5731.85
7639-SUPCW,True,Female,False,False,False,22,True,False,DSL,1,0,0,0,0,0,Month-to-month,True,Credit card (automatic),48.8,1054.6
7641-EUYET,True,Male,True,True,True,46,True,True,Fiber optic,1,1,1,0,1,0,Month-to-month,True,Electronic check,100.7,4541.2
7641-TQFHN,False,Male,False,False,True,39,True,True,Fiber optic,0,0,0,1,1,1,Two year,False,Mailed check,100.55,3895.35
7643-RCHXS,False,Female,False,True,True,63,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Electronic check,19.35,1263.85
7644-OMVMY,False,Male,False,True,True,0,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.85,
7647-GYYKX,False,Female,False,True,True,54,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),20.35,1092.35
7649-PHJVR,False,Male,False,False,False,11,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.5,226.8
7649-SIJJF,False,Male,False,True,False,71,True,True,DSL,1,1,1,1,0,1,Two year,True,Mailed check,80.1,5585.4
7654-YWJUF,False,Male,False,True,False,43,True,False,Fiber optic,1,0,1,1,0,0,One year,True,Bank transfer (automatic),84.25,3539.25
7657-DYEPJ,True,Male,True,False,False,38,True,False,DSL,0,1,1,1,1,0,One year,True,Credit card (automatic),70.15,2497.35
7658-UYUQS,False,Male,True,True,False,21,True,False,Fiber optic,0,0,1,0,1,0,Month-to-month,False,Bank transfer (automatic),86.55,1857.25
7660-HDPJV,True,Female,False,False,False,1,True,False,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,69.2,69.2
7661-CPURM,False,Male,False,False,False,19,True,False,Fiber optic,0,0,0,1,0,1,One year,True,Credit card (automatic),87.7,1725.95
7662-TWISV,True,Female,False,False,True,51,False,True,DSL,1,0,1,1,1,1,One year,False,Bank transfer (automatic),60.15,3077.0
7663-CUXZB,False,Male,False,True,False,59,True,True,Fiber optic,1,1,1,1,1,1,Two year,False,Electronic check,113.75,6561.25
7663-RGWBC,True,Male,False,False,False,1,True,False,DSL,0,0,0,0,0,0,Month-to-month,True,Mailed check,44.15,44.15
7663-YJHSN,False,Female,False,True,False,72,True,True,Fiber optic,1,1,1,1,1,0,Two year,True,Bank transfer (automatic),103.95,7556.9
7663-ZTEGJ,False,Male,False,False,True,29,True,True,Fiber optic,0,1,1,1,0,1,One year,False,Credit card (automatic),100.55,2830.45
7665-NKLAV,False,Female,False,True,True,36,False,True,DSL,1,0,1,1,0,0,Two year,False,Credit card (automatic),40.65,1547.35
7665-TOALD,True,Female,False,False,False,1,True,False,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,69.6,69.6
7665-VIGUD,False,Male,False,False,False,10,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.35,176.3
7666-WKRON,True,Female,False,False,False,39,True,False,Fiber optic,0,0,1,1,0,0,Two year,True,Electronic check,80.45,3201.55
7668-XCFYV,False,Female,True,True,False,17,True,True,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Electronic check,92.55,1614.7
7669-LCRSD,False,Male,False,True,True,12,True,False,DSL,0,0,0,0,1,0,Month-to-month,True,Mailed check,56.3,628.65
7670-ZBPOQ,False,Female,False,True,False,58,True,True,DSL,1,0,0,1,0,0,One year,True,Bank transfer (automatic),61.05,3478.75
7672-VFMXZ,False,Male,False,True,False,57,True,False,DSL,1,0,0,1,0,0,Month-to-month,False,Electronic check,55.7,3171.6
7673-BQGKU,False,Female,False,True,True,69,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),20.15,1337.5
7673-LPRNY,False,Female,False,False,False,23,True,True,DSL,1,0,1,0,1,1,One year,True,Electronic check,78.55,1843.05
7674-YTAFD,False,Female,False,False,False,33,True,False,Fiber optic,0,1,0,1,0,0,One year,True,Bank transfer (automatic),79.95,2684.85
7675-OZCZG,True,Female,True,False,False,3,True,False,DSL,0,0,0,0,0,0,Month-to-month,False,Electronic check,45.0,127.1
7677-SJJJK,False,Male,False,True,True,8,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),19.9,153.95
7682-AZNDK,False,Male,False,True,True,34,True,False,Fiber optic,0,1,1,0,1,0,Month-to-month,True,Electronic check,89.85,3091.75
7683-CBDKJ,True,Male,False,True,True,14,True,False,DSL,1,1,0,0,1,0,Month-to-month,True,Electronic check,65.45,937.6
7684-XSZIY,False,Male,False,True,True,72,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.3,1643.25
7688-AWMDX,False,Male,False,True,False,71,True,False,DSL,1,0,0,1,0,0,Two year,False,Bank transfer (automatic),54.5,3778.2
7690-KPNCU,False,Male,False,True,True,64,True,False,DSL,1,0,1,0,1,1,One year,True,Credit card (automatic),73.05,4688.65
7691-KGKGP,False,Male,False,True,True,53,True,False,DSL,0,1,0,1,1,0,Month-to-month,False,Credit card (automatic),65.0,3363.8
7691-XVTZH,False,Female,False,True,False,68,True,True,Fiber optic,0,0,1,0,1,0,Two year,True,Bank transfer (automatic),89.95,5974.3
7693-LCKZL,True,Male,False,True,True,5,True,True,Fiber optic,0,1,0,0,0,0,Month-to-month,True,Electronic check,80.15,385.0
7693-QPEFS,False,Male,True,False,False,52,True,True,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Bank transfer (automatic),72.95,3829.75
7694-VLBWQ,True,Male,False,True,False,67,True,True,Fiber optic,0,1,1,0,1,1,One year,False,Electronic check,104.1,7040.85
7695-PKLCZ,False,Female,False,False,False,68,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.5,1424.9
7696-AMHOD,False,Female,False,True,True,49,True,False,DSL,0,1,1,0,1,1,One year,False,Credit card (automatic),78.0,3824.2
7696-CFTAT,False,Male,False,True,True,37,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.8,726.1
7698-YFGEZ,False,Male,False,False,False,1,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.0,20.0
7703-ZEKEF,True,Male,False,False,False,23,True,True,Fiber optic,0,0,1,0,0,0,Month-to-month,True,Electronic check,81.0,1917.1
7706-DZNKK,False,Male,False,False,False,11,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Credit card (automatic),20.45,237.3
7706-YLMQA,False,Female,False,False,False,70,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),19.7,1341.5
7707-PYBBH,False,Male,False,False,False,40,True,False,DSL,1,1,0,1,0,0,Month-to-month,True,Mailed check,61.9,2647.1
7709-FQREH,True,Female,False,True,False,18,True,True,Fiber optic,0,0,0,1,1,0,Month-to-month,True,Electronic check,88.85,1594.75
7710-JSYOA,False,Female,False,True,True,69,True,True,Fiber optic,0,1,0,1,0,1,Two year,True,Bank transfer (automatic),93.3,6398.05
7711-GQBZC,False,Female,False,True,True,71,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.7,1810.55
7711-YIJWC,False,Male,False,True,True,61,True,False,DSL,1,1,1,1,1,1,One year,False,Bank transfer (automatic),84.9,5264.5
7714-YXSMB,False,Female,False,False,False,26,True,True,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Bank transfer (automatic),100.5,2599.95
7716-YTYHG,True,Female,False,True,True,48,True,True,Fiber optic,0,0,0,0,0,1,One year,True,Mailed check,82.05,4029.95
7717-BICXI,False,Male,False,True,True,60,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.55,1205.05
7718-RXDGG,False,Male,False,True,False,15,True,False,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Bank transfer (automatic),68.6,1108.6
7718-UPSKJ,False,Female,False,True,False,69,True,False,Fiber optic,1,1,0,1,1,1,One year,True,Credit card (automatic),106.4,7251.9
7721-DVEKZ,False,Female,False,False,False,1,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.65,19.65
7721-JXEAW,True,Male,False,True,False,59,False,True,DSL,0,1,0,0,0,1,Month-to-month,True,Bank transfer (automatic),41.05,2452.7
7722-CVFXN,False,Male,False,True,True,54,True,True,Fiber optic,0,1,0,1,1,1,One year,True,Electronic check,105.2,5637.85
7722-VJRQD,False,Male,False,True,True,72,False,True,DSL,1,0,1,1,1,1,Two year,False,Bank transfer (automatic),60.95,4549.05
7727-SHVZV,False,Female,False,False,False,9,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),19.5,150.35
7729-JTEEC,False,Male,False,True,True,2,True,False,DSL,0,0,0,0,0,0,Month-to-month,True,Electronic check,44.5,90.05
7729-XBTWX,False,Male,False,True,True,66,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,19.75,1344.5
7730-CLDSV,False,Female,False,True,True,72,True,True,Fiber optic,0,1,1,1,0,1,Two year,True,Bank transfer (automatic),98.65,7129.45
7730-IUTDZ,True,Male,False,False,False,43,True,False,Fiber optic,1,0,0,0,0,0,Month-to-month,True,Electronic check,75.2,3198.6
7733-UDMTP,False,Female,True,False,False,57,False,True,DSL,0,1,1,0,1,1,Month-to-month,True,Electronic check,55.0,3094.05
7734-DBOAI,True,Female,False,True,True,1,False,True,DSL,0,0,0,1,1,0,Month-to-month,False,Electronic check,40.1,40.1
7739-LAXOG,True,Female,False,True,True,32,True,True,Fiber optic,0,0,1,0,0,1,Month-to-month,True,Bank transfer (automatic),91.05,2954.5
7740-BTPUX,False,Male,True,True,False,55,True,True,Fiber optic,0,1,1,1,1,1,Two year,True,Electronic check,113.6,6292.7
7740-KKCXF,False,Male,False,True,False,51,False,True,DSL,0,1,0,0,0,0,Month-to-month,True,Credit card (automatic),30.05,1529.45
7742-MYPGI,False,Female,False,True,True,6,True,False,DSL,0,0,0,1,0,0,Month-to-month,True,Mailed check,48.8,297.35
7743-EXURX,True,Male,False,True,True,8,True,False,DSL,0,0,1,0,0,0,Month-to-month,True,Electronic check,51.05,415.05
7746-AWNQW,False,Female,False,False,False,28,False,True,DSL,0,0,1,1,0,0,Month-to-month,True,Mailed check,35.75,961.4
7746-QYVCO,False,Male,False,True,True,16,True,False,DSL,1,1,0,0,0,0,One year,True,Mailed check,55.85,857.8
7748-UMTRK,False,Female,True,False,True,30,True,True,Fiber optic,0,0,0,1,1,1,Month-to-month,True,Electronic check,101.3,2974.5
7750-EYXWZ,False,Female,False,False,False,12,False,True,DSL,0,1,1,1,1,1,One year,False,Electronic check,60.65,743.3
7752-XUSCI,True,Female,False,False,False,60,True,True,Fiber optic,0,1,1,0,1,1,Month-to-month,True,Electronic check,105.9,6396.45
7753-USQYQ,False,Male,False,False,False,55,True,False,DSL,0,1,0,1,0,1,One year,True,Electronic check,64.2,3627.3
7754-IXRMC,False,Female,False,False,False,1,True,False,DSL,0,0,0,0,0,0,Month-to-month,False,Mailed check,45.35,45.35
7758-UJWYS,False,Male,False,True,True,34,False,True,DSL,0,0,0,1,1,0,Two year,True,Electronic check,40.55,1325.85
7758-XKCBS,True,Male,False,False,False,15,False,True,DSL,0,0,0,1,0,0,Month-to-month,True,Electronic check,29.7,438.25
7760-OYPDY,True,Female,False,False,False,2,True,False,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,80.65,144.15
7762-ONLJY,False,Female,False,True,True,6,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.7,94.45
7762-URZQH,True,Male,False,True,False,66,True,True,Fiber optic,1,0,1,0,1,1,Two year,True,Credit card (automatic),106.05,6981.35
7764-BDPEE,False,Male,False,False,True,3,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.85,60.65
7765-LWVVH,False,Female,False,True,True,72,True,True,Fiber optic,1,1,0,0,1,0,Two year,True,Electronic check,95.1,6843.15
7766-CLTIC,False,Female,False,False,False,10,True,False,DSL,0,0,0,1,0,1,Month-to-month,True,Mailed check,60.95,629.55
7766-CVTAF,True,Male,False,True,True,43,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,24.25,1077.95
7767-UXAGJ,True,Male,False,False,False,1,True,True,DSL,0,0,0,0,0,0,Month-to-month,True,Electronic check,50.45,50.45
7771-CFQRQ,False,Female,False,True,True,47,True,False,DSL,0,1,0,1,0,1,Two year,False,Bank transfer (automatic),63.8,3007.25
7771-ZONAT,False,Male,False,False,False,22,False,True,DSL,0,0,1,1,1,1,Two year,False,Bank transfer (automatic),56.75,1304.85
7774-OJSXI,True,Male,False,False,False,31,True,True,Fiber optic,0,1,1,0,1,1,One year,True,Electronic check,103.45,3066.45
7776-QGYJC,False,Female,False,True,True,39,True,False,Fiber optic,0,0,1,1,0,0,Month-to-month,True,Bank transfer (automatic),81.5,3107.3
